"gene","healthy_none","healthy_cd3","healthy_cd3_46","healthy_none_1","healthy_cd3_1","healthy_cd3_46_1","arg1_def_none","arg1_def_cd3","arg1_def_cd3_46","arg1_def_none_1","arg1_def_cd3_1","arg1_def_cd3_46_1"
"TAF8",11.6647201409542,11.7544104920317,11.4485144629308,11.2508532463609,11.7162027867335,11.6189940669826,11.4797151152949,11.5459972076756,11.2262336642752,11.5165308495923,11.4994839926917,11.3157043789994
"GZMA",5.51416937763181,4.92579780766369,6.17472246063376,5.91808789116,5.60785005994581,5.68735556569085,5.79530102575553,5.26933984863076,5.90275067223569,6.16094421868967,6.21664248059654,5.81654393454764
"",4.79182972384704,5.11475795281117,5.02409143869844,5.19244963240225,5.05561818848702,5.06736383366201,5.07337970716339,4.78099289785867,5.42096133297041,5.1539131842433,5.14505665551234,5.47293565765759
"LOC100128265",6.43575765527717,6.69151813034914,6.28746869656126,5.80822009254583,6.38706056405366,6.08374195512952,5.45773771770083,6.16573924829634,5.59171993325213,5.75027840134668,5.56930379832965,5.9620470177025
"MYST2",5.09748234473659,5.22775867714256,5.25756701235075,5.93638741160748,5.56524316986439,5.79340233335972,6.18089050422276,5.95868529301204,5.78319871714112,6.110617348015,5.76560416769266,6.11960167660264
"",8.26681425976767,8.25260729285185,7.56617341553735,6.78883217025418,7.46949838008858,7.12008091049341,7.01772051990828,6.72568763533376,7.04658175505653,6.0195979491476,6.67424674759922,6.21225234014415
"LOC649299",5.88726380594532,5.59879269772244,6.59732125434176,5.88360614540665,5.67548995464634,5.44181460242577,5.82237999854708,5.65833747627765,5.85444049444768,5.9878651493567,6.3388131666386,5.84101010315753
"DHRS12",4.96783978593107,5.10243075501139,5.85311145508082,5.31872049424834,4.97280276036238,5.26690305948914,5.33220711630439,5.07617338825373,5.48756969393081,5.39767199737707,5.15984725169407,5.01372906891262
"PCDHA11",5.43321837104223,5.19711286491371,5.64420300793406,4.91214662376793,5.1966637833449,5.18749910931003,5.15249593628358,5.17208642783338,5.37172237165652,5.68968837629026,5.46861666455092,5.33755507668209
"TMEM189-UBE2V1",6.56440333827639,4.95291200040441,5.2108213346046,5.0439720533695,4.9904429894784,5.30426353451111,5.40481803483912,5.00662062857698,4.84285970609817,4.98715382428313,5.19604524535153,4.94280819535408
"RPS3",10.9714387873002,10.4255518984201,10.8534486915798,11.5338021044951,11.0092215840288,11.5196148986782,11.606548443379,11.7299404480801,11.7018994736571,11.2426335819826,11.5636277630768,11.2462843126122
"MGC10701",4.96763551298714,4.81719414232779,4.67711701225868,5.36463091689366,5.05086664859631,4.90391426376945,5.10759122024802,4.79037071982529,4.68594962756472,5.41391961592762,4.90004928408512,4.92405748131204
"LOC401677",5.73521179698236,5.10639851292948,5.80671541138518,5.41482930997203,5.10544964804219,4.99098650494283,5.42680647100901,5.24163707474137,5.03766490004102,5.73749670915469,5.38323068417412,6.18213053229464
"RAB7A",8.36975751790975,7.85975975693789,8.4762040220731,8.88483531380018,8.80696690951254,8.75791693790069,9.00322617388844,8.83223620296348,8.5587210500679,8.98027370264775,8.9014034204374,8.53248204656282
"SPAG16",5.14490414687081,6.67368980404926,5.69700895580012,7.53178040751536,7.09811270413121,6.50034303941717,7.0964947872301,7.52509634054956,6.5489686250723,7.45831062351723,7.38585502313217,6.6812655732559
"LOC648237",7.73556991767813,6.5320814631903,7.19215857021505,7.80773892681351,6.95927980998367,7.23520205547353,7.51606934906815,7.96000984425254,7.82799930254775,7.48860487755118,7.93673749142601,7.80904373865513
"EPHA8",5.05488204067849,5.08862454569129,5.21295071333167,5.23929266886841,5.02193941086643,5.02383856099343,5.09620964602848,5.10702381027859,4.94285807449734,5.15275348824353,5.20839264381962,5.00009740879463
"SNORD57",6.97517605182852,8.32172288168142,7.73151987148589,7.57285783960834,6.95980686785776,7.13846817099081,6.29766697530768,7.2201571306488,7.5649956750241,7.20849817052737,7.17927420793928,7.34217628103509
"THSD7A",5.18791599450123,5.89681423359086,5.39249845276665,5.15354786579654,5.78784652006156,6.28941814035263,6.14092590081854,6.23264335447457,6.02150464303132,5.8760089384848,5.82622770461036,5.58423983209315
"LOC100130919",9.01152725417349,9.02354512593004,8.40841783603484,8.63154295221978,7.6704638471767,7.67107519633749,7.56380013911556,7.79717639368886,7.74219003662237,7.63861169681546,7.4162544871573,7.80357203450947
"DTD1",4.80988189823992,4.78936748029045,4.7519097803671,5.20479529391665,6.21225234014415,5.14140839155531,5.63995474026303,5.40225790501813,5.59310732187206,5.32302442280835,5.84513129431579,5.41602359822287
"PTPRS",5.45223086850585,5.51909005275455,5.88769399321179,5.13228939800635,5.93348514113863,5.00447769188959,5.2839743720558,5.33379929105324,5.09842350982742,4.91702218868201,5.1224647573429,5.05604230708807
"TBRG4",4.74459404786705,5.51849461699506,5.89934072019758,5.96256697336212,5.65107733579976,5.86147463069178,5.74136438475374,6.06156275181354,6.7087806522247,5.61047772472426,5.9551056270592,6.0165737362064
"SNRNP40",4.7020066842019,5.60169382225267,5.99576897636826,6.59767082215455,5.60124337559975,6.17419192496411,6.08686919688948,5.67200192086154,6.53584516363084,5.89007970055738,6.20748461008097,6.33995758042263
"PHF6",4.77181084013782,4.70502127472863,5.11738677685838,5.1642994070161,5.16728244083658,5.55713188467603,4.96867675126916,5.00102892358262,5.04109324892271,4.87185267244993,4.92860872936837,5.66768718744583
"LOC100129499",4.98970090375118,5.2919658852803,5.01205936204464,5.08278353427803,4.97727126192215,5.1747189274639,4.99650046352346,5.13246998606381,5.0313614010367,5.21201354364769,5.00245151061389,5.28199916404966
"SNAPC3",5.83452072021278,6.04907279457966,4.8718143583967,6.29218431977672,5.9654099924832,5.3796418353333,6.03246372112878,6.33152993546659,6.00858400227532,6.72713892717172,6.16927522889064,6.10845320633456
"SERTAD1",4.90460110862336,4.81492182603477,6.57471716352357,5.25397600554584,6.2969506061671,7.53558415927307,5.42953291764558,6.26511752109904,7.43403031572931,5.32446632452545,6.16849184705413,6.96118780989444
"DKFZp686E2433",7.22430886509879,6.36315988059533,6.36237628970051,5.85986678192192,5.7922450509293,5.78845953282845,5.67990961333535,5.8286974728937,5.32341293115341,5.66942789593382,5.44345437117989,5.58452337142574
"MAP3K8",4.93849876620598,5.21849087497393,4.75451241382337,5.46832882006641,4.94918237330958,4.97046676860705,5.31405511359212,4.99036119204864,4.88110724892401,4.94681822207723,4.94007336318338,4.66578728064216
"",5.29019160446509,5.49499929891086,5.11416440301757,5.10276667131054,5.33983607682498,5.02942406882243,5.11449497280228,5.18114258745386,5.00124706850068,5.13606629708631,4.89593621755073,4.92676060026901
"OCLN",4.72819400225725,5.0547823060382,4.8870217083685,4.96741871515261,4.89311577796179,4.9077334820224,4.80804886219874,4.89582181069895,4.76658863364053,5.09270872245759,5.08874950144901,4.90595100349958
"OCLN",6.4279967731746,6.87293999841089,6.23947970886215,5.9878651493567,6.0001138006478,5.68355002954598,6.00058330877487,6.08117422887433,6.28899265787528,5.43918757328181,5.73037736340809,5.71629764408376
"",4.91712032305142,4.71574081434093,5.91714832806111,4.76553973537614,4.83588159232733,4.89290837664378,5.18127745036653,5.04556505139178,4.82372854252983,5.11861622667766,5.37576164121456,4.96242805780546
"SETD3",5.11325751219966,6.39901977423218,4.72650648880497,5.33994948487696,5.22856204966698,5.00645197252717,5.20175863491887,5.86263955431767,5.15376402637786,5.54410996906122,5.76775192401611,5.01070635842329
"SETD3",6.84428063092545,7.61498348173825,6.54856324636448,8.02991433896769,7.39688199907695,7.09005755442394,7.47811653113908,7.65081438636061,7.02621725550877,7.87318417965965,8.12178262261297,7.61636879229491
"MFSD1",5.71379576704663,6.07247924159692,5.80436867037657,7.5649956750241,6.90382089764138,6.93625404161944,7.11850388160909,7.03843379841997,6.69236825387102,7.05247216167031,7.09139306805802,7.08767094999424
"MCF2L2",10.8623873576657,10.7908454178429,10.3733461341706,9.95841329534546,10.5165678582172,10.205498571321,10.3733461341706,10.223308417092,10.1880827857656,10.2829875795364,10.4452499192637,10.3306958972179
"PRKCD",5.66892699323092,5.21417784743832,4.89711720827766,5.66139873023065,5.21021576898158,5.43840344598514,5.15027613581345,5.11620818161262,4.9742230806459,5.07873758535632,5.12710702715393,5.03565121875055
"VEZF1",6.68498558095975,6.3121287882818,6.67342780381977,7.9538245650936,7.35308164816741,7.61370227795825,8.10857719672416,7.80857883135358,7.33649423844799,8.23091252705009,7.82210135572891,7.64760088181885
"DDX31",4.90804789485663,4.84491330016788,5.2514281577795,5.56223443549637,5.32597003231143,5.56799232410389,4.98437394240849,5.23237210346807,6.48644030389229,5.7885918647862,5.89879182314133,6.34106172073611
"FAM23B",5.06542073816332,5.23710061837235,5.64588614725178,5.20961556893226,4.88120856960407,4.82989904648207,4.97844473938824,4.88668528267686,4.80385438173533,4.92924050288783,4.99475431124869,5.09920996864953
"",5.58808683974886,4.87628485464131,5.33350438019337,5.06246213308672,5.29753264770758,5.37402568878269,5.34329407965397,4.93029480802772,4.95888542534244,5.25195631739375,5.05014515120177,5.05055708558446
"WHSC2",8.03526090472264,6.99413214624603,7.60054448405957,6.83746161672491,6.47813227430089,6.2969506061671,6.71772845544139,6.21757546719825,6.77102885650257,5.39281236320357,6.16048534467515,6.00509051899175
"RQCD1",5.95946388985276,5.36918717240318,6.30147274234044,5.07420609706385,5.84690755491026,5.99400089295642,6.55148746086793,6.08739179227316,6.02007797588548,6.23857425199079,6.05762284284887,6.05095804025025
"TMEM77",4.66506750959155,4.99280127924364,4.73577781342834,5.41851857668626,5.94288531887263,5.28986878572289,6.64542804671074,5.7805235081105,5.05231969435205,6.52254522208094,5.42529232542545,5.35031990708366
"HLA-DPA1",7.23238921976653,6.83906471382406,6.48713547446029,6.75292334059437,7.18825924876871,7.42556988982237,7.1292359614479,6.51975439531056,6.23087451137782,7.24054506249842,7.1292359614479,7.06263107894714
"LOC100129767",4.74258208640142,6.43023998629483,5.01624740753599,5.35312206911581,5.39353654014709,5.17112591802367,5.08154005191792,5.57083531715536,4.82650674147379,5.21306812341586,5.12717054756607,4.93125083072399
"SCOC",4.77879153444117,4.76337485974161,4.85810969457579,6.00574584586097,6.32876261015641,6.2224140551272,6.9640949377101,6.83242125056674,6.12461203830363,6.68794458147947,6.81842350579898,6.57115037512648
"TCF12",4.77728810778891,4.86233471466281,4.82926720442791,5.07427500826424,4.9158416453893,5.09532874634462,5.12662913308027,5.23936114067195,5.36116811248545,4.96847441857467,4.97504011489426,5.16753665200796
"TNIP3",6.27338344685782,6.41462128393497,5.74216438818109,5.78101678528135,5.12271314090631,5.32615746734228,5.24468041151482,6.05584420360069,5.62504103726879,5.55030270199388,5.25567720114569,5.88625104612605
"C14orf105",6.0169620969536,5.99672730838405,5.83436446720247,5.76161147634545,5.33784309863832,5.08411313678243,5.27797797212456,5.17292908212636,5.21264391014037,5.25717541972694,5.19131196663991,5.4743195446669
"TARS",4.81371689110584,5.50140798153412,6.42836029714524,5.57207522830171,6.28062242361813,7.37616480797478,5.0453424873147,6.42254987844105,7.37713347563411,5.36243929265826,6.29120496962683,7.46846208706145
"LOC653569",5.35652126763012,4.86334205286979,5.16746479999571,5.07171557526707,5.06231454208601,5.15130832689076,5.17332992746838,4.81498516940747,5.08638388197819,5.07599357906106,5.30481394741319,5.09973005365229
"ANKRD35",6.85898653994635,6.02211012122575,6.67967540137681,6.52173145621587,5.68593999011783,5.92602747870391,5.87485906378663,5.30871145809381,5.3296804049112,5.33138300173368,5.21849087497393,5.46433417774469
"PKN2",6.88899607098012,5.87167930676978,5.48614827636046,7.01680288020379,6.51423859311701,6.57239228071546,7.03663527838686,6.44005293368204,5.96136019971586,7.17600342692147,7.15394803107947,6.54659394033634
"PDE4DIP",6.43409886029511,7.45960761703512,6.29717941759103,7.18274987577342,7.52896621407316,7.14871955643015,7.85696397072094,7.39049143889845,7.19526323820216,7.94295080700077,7.4122220024788,7.14962648718826
"",6.39816588955046,7.25058488165187,6.63956418461362,5.5871134714521,5.65917321451026,5.882768635353,5.72531181344806,5.72277499008127,5.8731722010968,5.92524251734442,6.06309952388116,5.88004514354502
"SURF6",8.33410920388664,8.43547855048237,8.8056011729005,8.19327821811211,8.10184095084249,8.72124459201672,7.73017089060817,8.06020894191417,8.67942808848206,8.19698929906452,7.25088987930954,8.35534910193051
"FANCE",5.44030162867736,5.21672167666301,5.43431249310063,5.91187653919099,5.28472503008729,5.32378815726357,5.31941123132652,4.80686767714341,4.92019862209916,5.14759180653318,4.94350011061155,5.0561576651778
"NFXL1",4.6494614457946,4.63935152860235,4.76277027505848,4.95688044036279,5.2710983524184,4.84457685872901,5.28228937901195,5.24436481032151,5.18390937423522,5.29684800646906,5.36321453130038,5.50262157338901
"",6.95176806193901,6.88864029504926,6.40129467718068,5.95988756943547,6.19358694587582,6.2032174685086,6.02541377127127,5.79530102575553,6.19745020296686,5.73587933441654,5.67243146268029,5.90818549387878
"AHSA2",5.95601101935326,6.44005293368204,5.21566685586366,7.33929731187958,7.11850388160909,6.67736242948995,6.4251583024933,6.78062540301628,6.29334506867585,7.00310958748981,7.08934761720884,6.44182702110266
"GTF3C3",4.75867677257953,5.25217938886675,6.26595440870446,5.11546068919985,4.94825971071299,5.28646269016044,5.46185801268502,5.69716062900251,5.44596885642235,5.57763523561665,5.91693584071259,5.55845899966825
"LOC651268",6.73702209566109,5.43763970590493,4.96327648448538,6.1299875904738,6.55292151895848,6.46021260240739,6.77377152280746,6.82017639505011,6.78842116522792,7.54038961856209,7.19650874509815,7.04269948819051
"RACGAP1",4.63874490520232,4.70928984550738,4.76396094445602,5.62426770960467,5.15184819480238,5.37109255734531,5.8003798861828,5.43476350370456,5.10099657492356,5.53343769587358,5.47556915000724,4.99475431124869
"RACGAP1",5.89249282763259,6.45320666291063,5.80003631500332,5.24642411261741,5.23770446613305,5.37461720240081,5.15999678061461,5.18245322895616,4.90272031144351,4.81978348610523,4.90115497281659,5.00627458323336
"CLTC",6.65373511009771,6.50120235130602,7.83274607371006,8.23157684885754,8.5882308513935,8.42087604558461,8.28856709415315,8.09881849921457,8.27069312350312,8.02497360388715,8.08894907746686,8.49747282302416
"MARCH2",13.4948550098543,13.3675592417137,13.3879986611183,13.600274790109,13.4948550098543,13.5658208949499,13.5218139376075,13.47556350982,13.3517984687102,13.3777293388253,13.3879986611183,13.2529442767666
"DENND5A",7.01706417178266,7.47770173278707,6.96542361448083,9.13926627680392,8.54398439316483,8.08669637697483,8.30011487534511,7.77219841696505,7.19404991086203,8.28762675182524,8.01299198464848,7.49307878082861
"DENND5A",4.99283661653397,4.81397480813565,5.05847416727362,6.34516044068203,5.81005934683127,5.85421505354524,5.62399556863524,5.27026727823276,5.22199416041717,5.78677365963289,5.292411493688,5.39819629017557
"KLHL33",8.6576652938587,7.82858197174006,7.83222160228807,7.1005360032993,7.44353373257794,7.51639216344253,7.01181070850943,6.41383612186529,6.57803381693856,6.28466019625825,6.85701021374066,6.51715240639165
"C19orf10",7.85269764152902,7.74274053141515,6.45066750705335,5.88198900120504,6.60576978517728,6.83449400433187,6.24902246625861,6.13039766569901,6.31197873250436,5.5425984804471,6.29740732365934,6.45148965155424
"STARD4",6.03971439115357,6.26204986313649,6.92124979756107,6.61419725522976,7.42188348582293,7.39836802745148,6.52701638328107,6.41363863078955,7.09754442644963,6.87317824965029,6.31611212829946,7.45388706973043
"EVI2B",7.93843654084,8.00036475732402,8.02716883119771,7.72609163636301,8.49534360846953,8.94600152237044,8.01781187410065,8.58309084175407,8.73447423588899,8.20894342556756,8.5265689648367,8.71431464947149
"KCTD13",9.14746634864297,9.52207866330698,8.96934898556348,7.13176214490837,7.51830058969059,6.46760804814076,6.50581509541449,6.56136762726783,7.06958451214633,6.6768324460264,6.32557737356113,6.65594658770542
"LOC100133649",13.543850627322,13.5218139376075,13.5658208949499,13.446337482293,13.47556350982,13.4948550098543,13.446337482293,13.463633445439,13.463633445439,13.6522293810721,13.6920210426585,13.6920210426585
"RNF149",7.9185393388341,8.91098454179733,9.3463621534398,9.25821401587659,9.35745388429563,9.27487465888786,9.11332139890284,9.2974274319125,9.31167472583287,9.03042892838138,9.39320155194016,9.40541881099872
"ZC3H15",5.5861268673923,5.23446784691259,6.13610199801144,5.73847570455925,6.85220593338581,7.05713911228227,6.23661404071897,6.63101506649774,7.10358758605634,6.64864586013548,6.48041003406857,7.0582257175862
"KCTD9",4.81113429725918,4.79654153408223,5.24642411261741,5.73552837052887,5.06996239262085,5.00753795663328,5.52651345183874,5.62050035615643,5.81754627860554,6.04061287891225,5.67354506699346,5.70329640620567
"LOC643224",5.59977712043303,5.11010009449767,5.4298384089986,5.27131830060974,5.16666799036219,5.55030270199388,5.80738407587798,5.98242289322303,5.59740174672738,5.78191641045279,6.09230250407165,5.57977543538529
"LOC729439",13.6760064913236,13.587026434978,13.7382924018494,13.7241776614509,13.70914303637,13.7241776614509,13.7992580468939,13.7769755562699,13.70914303637,13.70914303637,13.600274790109,13.7992580468939
"JMY",4.68565216997737,4.79531505278677,4.66901924146296,4.91350520856798,5.64357127125588,5.56873581063162,5.97180895928618,6.18126495939254,5.7211013790934,6.4966967539461,6.08608968120816,6.18937590000149
"LOC402641",5.20492350512803,4.86441024538941,5.13422312645763,5.32410283939264,4.97899557257834,4.85807879629902,4.97626969388638,5.1747189274639,5.09290875999483,4.92109033764336,5.07519004184418,5.41907692398084
"AZIN1",5.75094606811398,4.82992777894891,5.16302993504481,5.17254641497532,5.52651345183874,5.36600719036659,5.32784127584632,5.12143739986287,5.81787983670122,5.72582796158578,5.57031856940457,5.35458012670889
"AZIN1",5.23110733914042,4.7081378106617,6.47675846571796,7.09930663699651,6.67699467987434,7.28684160668675,7.26346851240234,7.04859813361793,7.15873514809774,6.73869259529561,7.06108426858614,7.21428352081723
"MAP3K3",8.07644914974183,8.63231134151134,8.00174519808986,7.20095065131489,7.20095065131489,7.16274668685977,7.14503122126629,6.87957030698263,6.79934303326407,7.4721175292469,7.07100907099472,7.06401805671541
"DDI2",5.85701394561995,5.52264012915925,5.98447540364357,4.85144814803772,5.30811466648296,6.00782101012058,5.17215703281449,5.98543435961767,5.73989536822463,5.0572665663388,5.36116811248545,5.29128979456856
"DDI2",7.08404227020984,6.86005554829593,5.42454815673198,5.75027840134668,6.07042199545616,6.64131968743065,5.83436446720247,6.35988554828497,6.71772845544139,5.37328805377627,5.69593542355074,5.63867608881512
"HIST1H2BF",5.49589735090033,4.75115994165901,5.00360571952157,5.36764717956059,5.20516185880682,5.39597266101794,5.62823460204494,5.52218103360669,5.38558239850404,5.57050436394812,5.87910205994384,5.55100428470187
"HNRNPCL1",5.37154337351753,5.3796418353333,5.45486834238557,5.00922945074712,5.00274989590648,5.37796441553291,5.12815669927817,5.39809262061525,5.66748039503111,5.09853247650734,5.18856902876727,5.11754586101673
"LOC100130079",5.94583491972003,5.86467141199011,5.73267490207805,5.50164191414079,5.55381651269307,5.35881668441176,5.21194079091515,5.38759408538362,5.31356743245859,4.96289530518739,4.930233323329,5.09748234473659
"OR2A7",5.91286096782838,5.68547935852324,4.70658261215615,5.45773771770083,5.53654611379771,5.01276354472406,6.18268174377018,5.20284676286797,5.29626178145176,6.25435581684837,5.97036843892126,5.45808607940235
"FLJ45513",5.00089793652439,5.8695729596684,4.69656427758832,4.9994147939187,5.84919702553037,5.10619928214634,6.44468311482935,5.75813825861057,5.40389309428116,6.18374401121577,6.22571445196307,5.23757625618574
"TMEM106C",8.21560183472889,7.41379769719544,8.2495016409106,8.21297525884091,7.75662339480157,7.55158693877989,7.36608894064724,7.55904246964238,7.26838095806968,7.53259844930985,7.66552460605665,7.29818266103168
"PSCDBP",10.6282390064538,11.2620120044457,11.6597590275411,11.3715859729809,10.8592304632883,11.2092835172895,10.8592304632883,11.090325641301,11.5046705649656,10.6615907962911,10.7866477679332,11.1458340357148
"TIMM23",5.17772549204534,6.01522544387516,7.63633958370409,7.07395370676798,6.80178541159711,7.43936567740417,6.82017639505011,7.45158920641279,7.69881372042324,6.53515122957343,6.76555883387976,7.32438305491696
"TIMM23",5.68355002954598,6.82598423067788,7.56455724802417,6.16749930328985,6.88804287372676,7.29510793326167,6.86131399571974,7.27948287498617,7.48624065073097,6.75154985660068,6.74538780289849,7.38431978947252
"TIMM23",5.67342206289216,5.20046201605084,6.23857425199079,5.74718017511839,7.09319720045537,7.65848932299563,7.29058830943514,7.05375455110582,7.78995278601524,6.72143292290901,6.92047072831783,7.588377248118
"LOC100132474",6.45066750705335,6.20702031061323,6.1903292051247,5.31703065673085,5.72568982358655,5.98804484328085,5.48388095118421,5.40117333072484,5.72893755950681,5.36918717240318,5.38026513713869,5.45130476187103
"ZNF461",10.2067133157395,10.3821301297348,9.88088742416329,9.02101033530529,9.33381474247768,8.9044757352674,8.99835358799758,9.03187817115401,8.48162453176888,9.05024962882918,8.92198069864154,8.70918081516023
"DPY19L2P2",5.84788429347886,5.62371556180092,5.43980854884966,5.16318424611989,5.2514281577795,5.14108413158621,5.38722454234401,5.09464886766901,5.00871123243659,4.74972308109081,5.18553205251675,4.9734514042378
"DPY19L2P2",5.42454815673198,5.98526204897135,5.03348642047862,5.37788181442285,6.63007087997741,5.88955550590361,5.49451165383229,5.73875759907085,5.4713868966437,6.64352361030712,6.68498558095975,6.1163682388039
"P2RY10",6.64891395316997,5.51206827059105,7.15335327682151,8.99387961653641,8.71146027135307,8.34703839493142,8.54684201401901,8.58471435587452,8.37857369185763,8.70412117817267,8.62748995798405,8.40207189876434
"CCDC47",5.18604977980941,4.86949537214301,5.07703524986387,6.41568135733204,6.70802712102314,7.09113461972588,6.17979350886199,5.77953974139389,6.23947970886215,6.83171957409582,6.25809289061763,7.13582712637209
"FLJ37396",7.86260534189617,8.20441101891103,7.64823549133584,7.33065672365682,7.64111580278775,6.97834158486846,7.18947904916292,7.48422144434494,7.59071042199633,8.42502659870939,8.24913476048417,8.33067720160949
"NIN",4.81571904028299,5.11730790702506,5.29361891650486,7.46875043883854,7.42649917944441,6.81399093758555,7.80857883135358,7.59420839597966,6.56691029918478,7.97469934724675,7.60108495632164,7.59865203232099
"NIN",5.07703524986387,5.83548334243523,5.06901873107091,5.14605723132603,7.05780306732258,6.97415415707958,7.33700616104169,7.37509673533251,7.22347938324457,7.43141024722667,7.59142513117793,7.15839120568721
"IDS",5.21169874935694,4.80272524662182,6.42121701138821,5.43550111908796,5.98447540364357,5.98665698406933,5.80329897974489,6.46257221598199,6.10860093016947,5.66563137758741,5.53513443255483,6.14326546002822
"IDS",4.98190721503155,6.3436391748052,5.5620843493997,6.31344986649632,5.29493096499466,5.25308384317217,5.27178023000328,5.25878275249307,5.06632482448082,5.54999638832817,5.55115795150363,5.81645659304009
"PPM1B",6.08420281585544,5.59707512956347,6.74476547623362,7.94712332508429,7.4626534014556,7.57716633673494,7.94078555178961,7.74219003662237,7.55328197782619,8.0794012561043,7.56244535310457,7.91904950824053
"MED27",4.91089314094703,4.71325624037268,4.94999570024244,4.7397855822142,4.85134554291918,4.81718256580868,4.84441842271943,5.08154005191792,5.28167615289551,5.53212243807088,4.8974203662556,4.91987590805444
"MED27",7.18565205192048,7.07491850375391,6.8415507015917,6.86857037342241,5.99400089295642,6.39141749876045,6.22439925108355,6.94137571003244,7.05324197145714,6.70825689183186,6.68648862875252,6.36436377783518
"GPR107",4.8916010807615,4.81033374249963,5.26024562253029,4.71884962313198,4.95875200386655,5.40737325120091,5.07011058834637,5.32658289526973,5.66544733666081,5.21021576898158,4.90725546801549,5.12361855059312
"",8.85757543836092,8.21075419454743,7.65952124079782,7.17487370298328,7.76222665087501,6.9672120698298,7.32716448888512,7.1529280220207,6.86131399571974,6.38431925218866,6.800619764444,6.80835533939698
"LOC100134711",5.42886734057111,5.79823551585115,5.32284772715665,4.96437326920624,5.28495887017541,5.32001826270565,6.20901983056564,5.90976585906155,5.62371556180092,5.69842342725926,5.78553151933158,6.10155596471234
"LOC648823",5.85919946158465,5.44716720314811,5.19618658878882,5.083851671682,5.24458650273189,4.99354225410616,5.2381924204323,4.92840720682316,5.28619332922041,4.78114128467189,4.91999638959539,5.20372963120727
"LOC389168",8.27434779360599,7.71323331328933,8.90570415349565,8.71146027135307,9.06368165691723,9.72095243126517,9.57546488454039,9.66944687511008,10.2320089196219,9.14494590343703,9.46262212371284,9.71403880905065
"",4.95578106893001,5.2999073928588,5.28335340276929,4.79733490349177,5.91693584071259,6.16401528283656,5.86842905039592,5.77340319778911,6.52841494646811,5.61883351390924,5.92811602118174,6.02211012122575
"DCTN6",5.19627684978646,5.68674411542572,5.40617339573939,5.34812861325872,5.35788668679557,5.43232612827369,5.60800830814763,5.29549115790272,5.51638924649463,5.75813825861057,5.65462775145554,5.71737061847691
"GP1BA",6.33136923139449,6.4976060287662,6.52601302416953,5.99476240601246,5.99628204143338,5.81045816471832,5.75432634955299,5.67749298166336,5.67429990873173,5.89879182314133,5.50618030587038,6.164970142669
"",5.53270586314381,5.42741582308935,5.25308384317217,5.25961367697256,5.00623541499735,5.12815669927817,5.26297706020842,5.0262444438125,5.07958669120789,4.88805094196219,5.18400220871635,5.1700534612815
"NDUFB3",7.84363844643777,7.57813294111576,8.27783282208468,8.39550218998275,8.85813481427523,8.87613886865931,8.60378770401034,8.9579656058748,8.86318257017905,8.6152954299984,8.7663543966528,8.59825309061017
"NDUFB3",5.2781005377523,5.91068556012714,6.16026579371001,7.37413182081396,7.04421510675456,7.59610870093915,7.56074877093558,7.73897792691441,7.47437700155105,7.21666521465946,7.54475155276684,7.79125979714563
"RNF168",6.31611212829946,7.57123774883844,6.97665593249513,6.10143708974234,5.88558153786095,5.89140014808564,5.72334254078512,6.26407830839847,6.21757546719825,5.35663027059474,5.78152417070011,6.02113141942561
"LOC653375",5.98895848137745,5.52218103360669,5.66591503104723,5.1966637833449,5.41951722192985,5.28240789242169,5.54740559943482,5.08854988989204,5.05962253242022,5.02896025808526,5.04706611858214,5.19112769546531
"LOC100129522",7.22805853902766,6.92219678914251,6.64565876038881,6.0461654963525,5.77729283506253,6.44580606981364,6.33862282710927,5.60100718146543,6.32104123482295,5.82419058426554,5.68547935852324,6.35964424919854
"URB1",7.04421510675456,6.58770649512414,6.45148965155424,5.95764349122541,6.60643990682145,6.62552734872571,7.0948278611666,6.34821240578129,6.74587756513024,6.9832379581531,6.62362310479913,6.62798786292371
"NOTCH2NL",6.57978942380934,6.76224329276111,5.85871010708293,7.33735842964656,6.01463268547756,5.59006341546339,6.57165196805572,5.73599410772347,5.5832165219353,6.9982794230474,6.72011085528708,6.29648387641515
"SPRR1B",5.25027564847863,5.90001558076474,5.28874072805382,5.09787426264039,5.12991446282106,5.24322849260474,5.0234683975116,5.3613230170107,5.07019693510733,5.09253786564124,5.00218263916916,5.32934938193848
"RICTOR",4.91363688962954,4.98827497098549,5.14926042361353,5.51849461699506,5.36789259212541,5.28611873483582,5.77514511082228,5.38674400048136,5.2037987942148,6.12311285999636,5.83105493515513,5.39996482665644
"IL18RAP",4.70601040656454,5.3243042447262,5.30426353451111,4.80929215765764,5.79417608977578,5.07882738710372,4.74701579684671,5.04744155495091,5.18928825401651,4.76868022490712,4.95865283324404,5.38264410032605
"LOC399748",5.92502190626903,6.81182306149005,6.99180371397318,5.39372578385347,6.43915625445361,7.49706701040861,7.21614898255198,7.46788547058627,7.65202164267789,6.42543888409399,6.87317824965029,6.76757828095107
"LOC100128461",13.8411068244498,13.7992580468939,13.7992580468939,13.7382924018494,13.7769755562699,13.7769755562699,13.9011857307365,13.7382924018494,13.8603126061774,13.7241776614509,13.6292970306148,13.6292970306148
"LOC100132829",6.13488206705438,5.6084593299382,5.44053333584724,5.51089800977543,5.36673177256349,5.19389592224007,5.15100513866138,5.01082042882105,5.06925011608304,5.0660383911046,5.06839169357191,5.08814768303863
